Coin ID,Symbol,Name,Market Cap (USD),FDV (USD),24H Volume (USD)
brian,brian,Brian,1053292,1053292.0,5142.52
pussy-financial,pussy,Pussy Financial,1052239,2023550.0,581.98
aqc,aqc,AQC,1051882,1089829.0,112644.0
meme-ssi,meme.ssi,MEME.ssi,1051719,1051719.0,317977.0
apextoken,apx,ApexToken,1051476,33592723.0,469458.0
kuma-inu,kuma,Kuma Inu,1050994,1294106.0,1794.71
wrapped-aave-arbitrum-weth,waarbweth,Wrapped Aave Arbitrum WETH,1050514,1050514.0,47926.0
yuli,yuli,YULI,1049734,1049734.0,23105.0
apeironnft,aprs,Apeiron,1049615,5308728.0,15938.15
rifampicin,$rif,Rifampicin,1049021,1049021.0,436040.0
kindnesscoin,kind,KindnessCoin,1048707,1048707.0,88420.0
soul-graph,grph,Soul Graph,1047283,1047283.0,18410.18
woman-yelling-at-cat,wyac,Woman Yelling At Cat,1046427,1046427.0,634.68
polkamarkets,polk,Polkamarkets,1045411,1045411.0,21930.0
oni-token,oni,ONINO,1045309,2649504.0,142530.0
defichain,dfi,DeFiChain,1044202,1389015.0,667.11
gm-ai,gm,GM.AI,1043387,2981105.0,4484.59
adapad,adapad,ADAPad,1043100,1043100.0,17256.29
idle-network,idle,Idle Network,1042746,1403360.0,1310.85
duckchain-bridged-usdt-duckchain,usdt,DuckChain Bridged USDT (DuckChain),1041682,1041682.0,2.73
seedworld,sworld,Seedworld,1041557,2568407.0,6557.94
kimbo,kimbo,Kimbo,1041313,1041313.0,87674.0
golden-donkey,gdk,Golden Donkey,1040620,1040620.0,8290.07
pepenode,pepenode,PepeNode,1039352,1039352.0,215.2
modefi,mod,Modefi,1039300,1422215.0,21.55
polygon-zkevm-bridged-wbtc-polygon-zkevm,wbtc,Polygon zkEVM Bridged WBTC (Polygon zkEVM),1038522,1038522.0,501.88
etherfuse-ustry,ustry,Etherfuse USTRY,1038160,1038160.0,6.08
million,mm,Million,1036824,1036824.0,523.21
blai,blai,blai,1036746,1337736.0,181737.0
re7-cbbtc,re7cbbtc,Re7 cbBTC,1036182,1036182.0,0.0
oneoneone,sn111,Oneoneone,1035432,1035432.0,101799.0
deepfakeai,fakeai,DeepFakeAI,1035339,1035339.0,111385.0
solvex-network,solvex,Solvex Network,1035239,1310432.0,17308.9
welsh-corgi-coin,welsh,Welshcorgicoin,1033681,1033681.0,69543.0
whyyoutouzhele,li,Whyyoutouzhele,1033014,1033014.0,142.91
ucx,ucx,UCX,1031983,23052350.0,62450.0
exit-liquidity,retail,Exit Liquidity,1030725,1030725.0,179469.0
jarvis-2,jarvis,Jarvis,1030570,1030570.0,102.56
what-do-you-meme,w3w,Web3 Whales,1030192,1035409.0,899.32
fomo-3,fomo,FOMO,1026562,1026562.0,600627.0
auroracoin,aur,Auroracoin,1026240,1090125.0,1.42
revox,rex,REVOX,1025043,1521091.0,460077.0
zbit-ordinals,zbit,ZBIT•BLUE•BITCOIN,1023659,1023659.0,30.94
voi-network,voi,VOI Network,1023502,5203250.0,784.51
massa,mas,Massa,1022644,3255248.0,182193.0
bugo,bugo,BUGO,1022613,1022613.0,1877.24
holder,doggy,HOLDER,1021575,1021575.0,14520.48
spinning-cat,oiiaoiia,Spinning Cat,1019758,1019758.0,12419.49
hot-cherry,cherry,Hot Cherry,1018084,1018084.0,3318.34
faya,faya,FAYA,1015599,9503093.0,14301.65
netvrk,netvr,Netvrk,1012246,1012246.0,225531.0
realis-worlds,realis,Realis Worlds,1012113,1058819.0,198391.0
big-pharmai,drugs,Big Pharmai,1010039,1010039.0,2778.24
talent-protocol,talent,Talent Protocol,1007215,3182881.0,176981.0
basedd-house,basedd,BASEDD House,1006910,1006910.0,24193.0
us-degen-index-6900,dxy,US Degen Index 6900,1006080,1006080.0,5402.87
paimon-xai-spv-token,xai,Paimon xAI SPV Token,1004471,1004471.0,2.46
revv,revv,REVV,1004175,2713430.0,5392.69
huobi-btc,hbtc,Huobi BTC,1003839,1003839.0,4.67
limitless,limitless,LIMITLESS,1003650,1003650.0,8287.76
paimon-stripe-spv-token,strp,Paimon Stripe SPV Token,1002894,1002894.0,22.51
aarna-atv111,atv111,aarna atv111,1002647,1002647.0,0.0
bscpad,bscpad,BSCPAD,1002012,2221306.0,273303.0
bananacat,bcat,BananaCat,1001999,1001999.0,87191.0
synesis-one,sns,Synesis One,1001102,1250493.0,541829.0
paimon-cursor-spv-token,crsr,Paimon Cursor SPV Token,1000693,1000693.0,2.12
tiger-shark,tigershark,Tiger Shark,1000442,1000442.0,224.27
bifrost-bridged-usdc-bifrost,usdc,Bifrost Bridged USDC (Bifrost),1000427,1000427.0,2121.9
aarna-atv-usdc-ethereum,atvusdc,aarna atv USDC (Ethereum),1000035,1000035.0,0.0
wax-bridged-usdc-wax,waxusdc,Wax Bridged USDC (Wax),999899,999899.0,4930.6
wesendit,wsi,WeSendit,999079,1830945.0,16277.58
edge-matrix-computing,emc,Edge Matrix Computing,998483,1513137.0,22590.0
synapse-bridged-usdc-elastos,usdc,Synapse Bridged USDC (Elastos),998309,998309.0,8172.05
sphynx-labs-bae5b42e-5e37-4607-8691-b56d3a5f344c,sphynx,Sphynx Labs,998076,998076.0,659.12
brainedge,learn,Brainedge,996312,13604991.0,64287.0
lens,lens,LENS,993729,993729.0,21497.0
meme-brc-20,meme,MEME (Ordinals),989505,989505.0,662.88
disney-ondo-tokenized-stock,dison,Disney (Ondo Tokenized Stock),989181,989181.0,16.48
toad-killer,$toad,Toad Killer,988885,988885.0,66182.0
casper-ai,aiagent,Casper AI,988194,1210949.0,42254.0
dastra-network,dan,Dastra Network,986405,4069505.0,0.0
anduril-prestocks,andurl,Anduril PreStocks [OLD],983893,983893.0,2.39
trenchbuddy,trench,TrenchBuddy,981278,1017155.0,5593.23
adobe-ondo-tokenized-stock,adbeon,Adobe (Ondo Tokenized Stock),981108,981108.0,1569.62
pepes-dog,zeus,Pepes Dog,980425,980425.0,192708.0
wizard-gang,wizard,Wizard Gang,979616,979616.0,355249.0
jd-com-ondo-tokenized-stock,jdon,JD.com (Ondo Tokenized Stock),977189,977189.0,150.25
bird-dog,birddog,Bird Dog,976096,976096.0,7219.18
cyberdex,cydx,CyberDEX,975082,4690844.0,18404.31
oracle-xstock,orclx,Oracle xStock,974221,7093481.0,96.86
clever-token,clev,CLever,973520,8572186.0,954.39
bemo,bmton,Bemo,972968,972714.0,333.62
burrow,brrr,Burrow,971879,1603185.0,4.71
end,end,END,971621,4021167.0,2.31
exeedme-2,xed,Exeedme,971448,971448.0,8953.58
lol-3,lol,LOL,969565,969565.0,11993.02
v-systems,vsys,V.SYSTEMS,968060,1944988.0,458200.0
altair,air,Altair,966806,1162068.0,4403.43
nusa-finance,nusa,NUSA,966526,1192809.0,168.58
eywa,eywa,EYWA,966506,2460491.0,366535.0
hemi-bridged-usdt-hemi,usdt,Hemi Bridged USDT (Hemi),966215,966215.0,1094967.0
areon-network,area,Areum,965379,2009712.0,2636.9
inc-reward-service,irs,INC Reward Service,964595,964595.0,338.73
architex,arcx,Architex,962141,962141.0,222.29
fourcoin,four,FourCoin,962060,962060.0,67878.0
orbit-bridge-klaytn-usdc,ousdc,Bridged USD Coin (Orbit Bridge),961994,961994.0,201.86
unicorn-meat,w🍖,Unicorn Meat,961570,961570.0,4.98
exotic-markets,exo,Exotic Markets,960620,13529954.0,162253.0
fud-the-pug,fud,Fud the Pug,960280,1260722.0,7678.28
spheroid-universe,sph,Spheroid Universe,958954,958954.0,13.77
ritestream,rite,ritestream,957815,1224428.0,106594.0
moonpig,moonpig,moonpig,957743,957743.0,835209.0
american-express-ondo-tokenized-stock,axpon,American Express (Ondo Tokenized Stock),957684,957684.0,52.17
hatchypocket,hatchy,HatchyPocket,956755,956755.0,95.4
moon-rocks,mrocks,Moon Rocks,955763,955763.0,5885.62
acolyte-by-virtuals,acolyt,Acolyt,955289,955289.0,10616.3
ioq-wallet,ioq wallet,iOQ Wallet,954287,954287.0,7.74
nitro-cartel,trove,Arbitrove Governance Token,953947,3179824.0,7.83
ridotto,rdt,Ridotto,953571,1514752.0,474.93
tx24,txt,Tx24,952917,2192714.0,36648.0
arm-holdings-plc-ondo-tokenized-stock,armon,Arm Holdings plc (Ondo Tokenized Stock),952118,952118.0,2.05
audit,audit,Audit,951527,951527.0,101.87
brick,brick,r/FortNiteBR Bricks,950882,950882.0,627.16
condo,condo,CONDO,950635,950635.0,14.77
suncat,suncat,Suncat,950365,950365.0,3203864.0
torum,xtm,Torum,950251,3582775.0,101294.0
hyperwave,hwave,Hyperwave,949941,3212878.0,33317.0
flurry,flurry,Flurry Finance,948640,5099527.0,77182.0
alf-token,alf,ALF TOKEN,948380,1037142.0,219887.0
taiko-bridged-usdc-taiko,usdc,Taiko Bridged USDC (Taiko),948327,948327.0,68270.0
pirb,pirb,PIRB,947850,947850.0,457.62
wrapped-aave-base-weth,wabasweth,Wrapped Aave Base WETH,947771,947771.0,961438.0
gobstrategy,gobstr,GobStrategy,947740,947740.0,6731.68
microsoft-xstock,msftx,Microsoft xStock,945869,11531164.0,74.82
klayr,kly,Klayr,945691,959167.0,2.0
merlinswap,mp,MerlinSwap,945187,6301250.0,40949.0
hakka-finance,hakka,Hakka Finance,945049,1515929.0,31586.0
skull-of-pepe-token,skop,Skull of Pepe Token,944646,944646.0,26681.0
mute-swap-by-virtuals,mute,MUTE SWAP by Virtuals,944487,2361218.0,35093.0
home3,hts,Home3,943534,1019038.0,1155.28
fan-token,fan,Film.io,943183,3204262.0,32.56
assdaq,assdaq,ASSDAQ,942576,942576.0,26437.0
bober,bober,BOBER,942006,942006.0,2664.15
cel-ai,sn127,Cel AI,940963,940963.0,240342.0
koala-ai,koko,KOALA AI,940244,993003.0,21441.0
chappyz,chapz,Chappyz,939948,1176901.0,18022.82
bulldogito,bdogito,BullDogito,939830,2638308.0,2956.83
depin,depin,DEPIN,939200,1004508.0,1320.73
doge-1,doge1,DOGE-1,939156,939156.0,32536.0
vitanova,show,VitaNova,938016,938016.0,170832.0
mitch,idrawline,MITCH,937179,937179.0,51264.0
chain-key-usdc,ckusdc,Chain-key Bridged USDC (ICP),935285,935285.0,198391.0
xswap-protocol,xsp,XSwap Protocol,935275,5072373.0,11994.86
stonks-5,stonks,STONKS,935051,935051.0,688752.0
salesforce-ondo-tokenized-stock,crmon,Salesforce (Ondo Tokenized Stock),932656,932656.0,8.21
the-real-landwolf,wolf,LandWolf,931987,931987.0,2561.23
gap-tooth-lizard,$gappy,Gap Tooth Lizard,931692,931692.0,12358.19
buy-the-hat,bth,BUY THE HAT,929036,929036.0,63004.0
perry,perry,Perry,928904,928904.0,313619.0
buttcoin-4,buttcoin,Buttcoin,927919,927919.0,479653.0
self-chain,slf,Self Chain,927173,1865450.0,406195.0
communis-2,com,Communis,926025,1001303.0,1672.83
dimes,dime,Dimes,925181,925181.0,11613.17
wrapped-aave-arbitrum-ezeth,waarbezeth,Wrapped Aave Arbitrum ezETH,924873,924873.0,94251.0
chromia-s-eval-by-virtuals,eval,Chromia's EVAL by Virtuals,924660,924660.0,31715.0
ora-coin,ora,ORA Coin,923754,5467618.0,10735.33
nabla,nabla,Nabla,923685,3214324.0,106.81
valhalla-index,odin,Odin Liquidity Network,923446,923446.0,14708.16
suiai,suai,SuiAI,922763,922763.0,9986.89
uber-ondo-tokenized-stock,uberon,Uber (Ondo Tokenized Stock),922078,922078.0,24.95
storm,stmx,StormX,920982,1046570.0,260465.0
forty-two-dao-token,ftd,Forty Two DAO Token,918360,5704098.0,1935.74
knockout-games,gg,KnockOut Games,918000,918000.0,28375.0
lyra-3,lyra,LYRA,913567,913567.0,34.24
paws,paws,PAWS,913391,913391.0,89708.0
wrapped-btc-21-co,21btc,21.co Wrapped BTC,912165,912165.0,887.82
lif3-lshare,lshare,LIF3 LSHARE (OLD),912127,2183669.0,423.25
s-p-global-ondo-tokenized-stock,spgion,S&P Global (Ondo Tokenized Stock),911381,911381.0,2.0
lair,lair,Lair,910055,1614940.0,38876.0
kommunitas,kom,Kommunitas [OLD],910001,1095883.0,8151.4
huch,huch,Huch,909893,909893.0,195897.0
flute,flut,Flute,909192,1181771.0,16.08
xmeme,xmeme,XMEME,907793,907793.0,48.89
abstract-liquid-staked-eth,abseth,Abstract Liquid Staked ETH,906909,906909.0,84495.0
mute,mute,Mute,906130,906130.0,157.92
bifrost-voucher-manta,vmanta,Bifrost Voucher MANTA,906083,906083.0,342.07
rigoblock,grg,RigoBlock,905593,1044230.0,42.38
umee,ux,UX Chain,903425,2504929.0,577.61
unistake,unistake,Unistake,902876,1587183.0,28.71
nummus-aeternitas,nummus,Nummus Aeternitas,901374,901374.0,5454.79
aixcb-by-virtuals,aixcb,aixCB by Virtuals,899584,899584.0,5173.14
d-wave-quantum-ondo-tokenized-stock,qbtson,D-Wave Quantum (Ondo Tokenized Stock),899198,899198.0,1810.91
xsl-labs,syl,myDid,897927,1140834.0,14303.32
osmosis-allusdt,usdt,Osmosis allUSDT,897891,897891.0,40329.0
layerzero-bridged-usdt-aptos,zusdt,LayerZero Bridged USDT (Aptos),897848,897848.0,32957.0
evereth,evereth,EverETH Reflect,897791,1171008.0,95.7
bepro-network,bepro,Bepro,896888,896888.0,80330.0
goldman-sachs-ondo-tokenized-stock,gson,Goldman Sachs (Ondo Tokenized Stock),896344,896344.0,2.02
beavers-by-ceden,beaver,Beavers by CEDEN,895852,895852.0,4594.04
gt3-finance,gt3,GT3 Finance,895755,895755.0,209.67
max-on-eth,maxeth,Max on ETH,895343,895343.0,54334.0
satoshai,sai,SatoshAI,895001,994446.0,2142.82
blox-myrc,myrc,Blox MYRC,894421,894421.0,19269.02
celo-bridged-wbtc-celo,wbtc,Celo Bridged WBTC (Celo),892762,892762.0,68366.0
perpetual-exchange-protocol,perc,Perpetual Exchange Protocol,891691,891691.0,4918849.0
infrax,infra,infraX,891598,891598.0,1614.23
follow-token,folo,Alpha Impact,891259,1303476.0,106.16
panda-swap,panda,Panda Swap,891031,891031.0,850.18
hxro,hxro,HXRO,889915,1434455.0,3152.45
yait-siu,yait,Yait Siu,889694,889694.0,3855.28
obortech,obot,Obortech,889623,1351326.0,1.65
flip,flip,FLIP,889064,889064.0,9533.79
circuits-of-value,coval,Circuits of Value,889029,889029.0,23496.0
tokero-levelup-token,tokero,TOKERO,888569,7726818.0,3269.42
coinbuck,buck,CoinBuck,888125,888125.0,3.61
goldcoin-2,goldcoin,goldcoin,887918,887918.0,1880127.0
litecoin-cash,lcc,Litecoin Cash,887226,887235.0,5.63
nuco-cloud,ncdt,nuco.cloud,887022,1275295.0,166600.0
stride-staked-tia,sttia,Stride Staked TIA,886819,886819.0,2495.83
iboxx-high-yield-corporate-bond-etf-ondo-tokenized-etf,hygon,iBoxx $ High Yield Corporate Bond ETF (Ondo Tokenized ETF),886623,886623.0,2.0
pino,pino,PINO,885764,885764.0,6652.54
comput3,com,Comput3,885120,1477070.0,35000.0
spark-4,spark,SPARK,883552,883552.0,56.39
crypstocksai,mvp,CrypstocksAI,883449,883449.0,61452.0
broccoli-4,broccoli,Broccoli,883125,883125.0,318545.0
chadfi-2,chadfi,ChadFi,883004,883004.0,643.66
roco-finance,roco,Roco Finance,882521,939641.0,111.77
mirrored-ether,meth,Mirrored Ether,882287,882287.0,494313.0
whatthefreg,wtf,WhatTheFreg,881607,881607.0,54.63
zedxion-bridged-eth-zedxion,eth.z,Zedxion Bridged ETH (Zedxion),878976,5804512157.0,151482.0
cybro,cybro,CYBRO,878355,2615693.0,63746.0
solarba,solarba,SolARBa,876194,876194.0,569.03
uponly-token,upo,UpOnly,875668,875668.0,199444.0
scallop,sclp,Scallop,875086,1572108.0,5.87
betrmint,betr,BETRMINT,875015,875015.0,5683.61
italian-brainrot,italianrot,Italian Brainrot,874769,874769.0,374787.0
taoillium,sn109,Taoillium,872416,872416.0,227959.0
demi,demi,DeMi,872402,872402.0,63.99
chain-key-usdt,ckusdt,Chain-key USDT,872309,872309.0,83878.0
neoxa,neox,Neoxa,872059,876412.0,17595.55
metal-3,metal,METAL,870978,870978.0,4016.49
feed-the-world,fw,Feed The World,870542,1145462.0,876.59
ghiblicz,ghibli,GhibliCZ,870114,870114.0,31866.0
eafin,eafin,Eafin,868830,6447605.0,1.092
pepemusk,pepemusk,PepeMusk,868347,868347.0,1703.16
vala-capital-markets,vcm,VALA CAPITAL MARKETS,867954,867954.0,5765.58
yoshi-exchange,yoshi,Yoshi.exchange,867898,867898.0,115.4
prystine,prys,Prystine,865895,865895.0,9231.11
generational-wealth-3,wealth,Generational Wealth,865626,865626.0,17086.61
just-buy-1bnb,1bnb,just buy 1bnb,864740,864740.0,2470578.0
believegpt,believegpt,BelieveGPT,864655,864655.0,28835.0
capybara-4,capy,Capybara,863984,863984.0,169487.0
typeai,type,TypeAI,862334,907720.0,44.29
loky-by-virtuals,loky,Loky by Virtuals,861336,912235.0,19765.9
arbus,arbus,Arbus,861089,1519591.0,303137.0
coco-coin,coco,COCO COIN,860433,860433.0,146625.0
decentral-games,dg,Decentral Games,860412,860412.0,22.03
jupiter,jup,Jupiter Project,859703,859703.0,50180.0
tokenomy,ten,Tokenomy,859649,1488602.0,2603.2
emerge,emerge,Emerge,859312,949301.0,1925.92
neza,sn99,Neza,858160,858160.0,284519.0
worlds-first-memecoin,lolcoin,Worlds First Memecoin,857946,857946.0,99494.0
smolcoin-2,smol,SMOL,857943,1232611.0,2806.14
loafcat,loafcat,LOAFCAT,857282,857282.0,1657.13
ait-protocol,ait,AIT Protocol,856556,862342.0,22259.0
blackcardcoin,bccoin,BlackCardCoin,855729,5990105.0,746292.0
assisterr-ai,asrr,Assisterr AI,855485,6092396.0,727840.0
star,star,Star,855257,3009026.0,107560.0
raptoreum,rtm,Raptoreum,855034,3049476.0,27273.0
ethos,vgx,VGX Token,854626,857003.0,84363.0
monkeyball,mbs,Striker League,854603,1366407.0,17571.8
luna-inu,linu,Luna Inu,854344,1140391.0,219.49
bomber-coin,bcoin,Bomb Crypto (BNB),854073,964518.0,973.87
troy,troy,TROY,849777,849777.0,559000.0
leopold,leo,LEO,848756,893427.0,2566.99
naked-jim,$jim,Naked Jim,848741,848741.0,5332.39
bread,brd,Bread,848112,878639.0,2.02
degenerative-sitcom,$sitcom,degenerative SITCOM,848090,848090.0,68345.0
kasper,kasper,Kasper,847854,847854.0,57847.0
polkafoundry,pkf,Red Kite,847719,1190515.0,3.44
hyperstable,ush,Hyperstable USD,846486,846486.0,362849.0
vesta-finance,vsta,Vesta Finance,845213,3766148.0,1.84
volaris-games,vols,Volaris Games,845170,1624264.0,18987.96
multichain-bridged-dai-fantom,dai,Multichain Bridged DAI (Fantom),844404,844404.0,14.07
kitten-haimer,khai,Kitten Haimer,843817,843817.0,8363.4
polka-city,polc,Polkacity,843224,1393773.0,47631.0
vitastem,vitastem,VitaStem,843059,2641327.0,59656.0
pyth-usdc,pythusdc,Pyth USDC,842859,842859.0,0.0
metal-dollar,xmd,Metal Dollar,841909,841909.0,4105822.0
hush,hush,Hush,838272,838272.0,91.71
bitbat-token,bat,BitBat Token,837827,2041125.0,13586.96
offshift,xft,Offshift,837399,837399.0,4.22
threshold-usd,thusd,Threshold USD,837071,197840788.0,17.47
precipitate-ai,rain,Precipitate.ai,836799,836799.0,37.43
vinuchain,vc,VinuChain,836542,1836560.0,416755.0
ansem-s-minutes,ansem,Ansem's minutes,835988,835988.0,27933.0
gotti-token,gotti,Gotti Token,835974,835974.0,1547.29
idexo-token,ido,Idexo,835582,1002737.0,13.61
niky,niky,NIKY,834765,834765.0,507.03
havah,hvh,HAVAH,834620,8570136.0,376.47
tao-ceti,ceti,Tao Ceτi,834191,834191.0,171.38
ronke,ronke,RONKE,833992,962851.0,8850.95
omax-token,omax,Omax,833669,833669.0,159058.0
bizzy-by-virtuals,biz,Bizzy by Virtuals,832323,832323.0,23519.0
token,token,Token.com,832167,1664334.0,3476.46
normie-2,normie,NORMIE,831924,831924.0,4823.01
elonrwa,elonrwa,ElonRWA,831030,1955614.0,1510.79
microvisionchain,space,MicrovisionChain,830593,2623413.0,16224.59
shiba-doge-burn,burn,BURN,830057,830057.0,220.62
vitalik-smart-gas,vsg,Vector Smart Gas,827668,827668.0,209329.0
woofwork-io,woof,WoofWork.io,826426,826426.0,21.23
lympid,lyp,Lympid,824996,2920547.0,132785.0
buz-economy,buz,Buz Economy,823016,823016.0,17648.0
gpu-ai,gpuai,GPU AI,821663,821663.0,0.0
opcat-2,opcat,OPCAT,819582,819582.0,5152.2
besc-money,money,BESC MONEY,819418,819418.0,498.87
savings-usx,susx,Savings USX,818687,818687.0,836.8
trencher-broadcasting-company,tbc,Trencher Broadcasting Company,818363,818363.0,26997.0
sentio-protocol,sen,Sentio AI,818361,818361.0,267029.0
heeeheee,heehee,HeeeHeee,818161,818161.0,963.93
fyni-ai,fyni,Fyni AI by Virtuals,818037,818037.0,2408.15
evosimgame,esim,EvoSimGame,816480,816480.0,18323.47
klaytn-dai,kdai,Klaytn Dai,816327,816327.0,925.37
kudai,kudai,Kudai,816163,816163.0,12860.83
tate-terminal,tate,Tate Terminal,816022,816022.0,17857.62
peng,peng,Peng,815963,815963.0,54593.0
rage-guy,rageguy,Rage Guy,815944,815944.0,29140.0
binance-super-cycle,bsc,Binance Super Cycle,814760,814760.0,378241.0
csp-dao-network,nebo,Kinetic Kollective,814641,1535657.0,687.19
ghost-by-mcafee,ghost,Ghost,814318,814318.0,423.54
football-coin-2,football,Football Coin,813695,813695.0,43.3
atlas-usv,usv,Atlas USV,813109,2193027.0,50.97
snowflake-ondo-tokenized-stock,snowon,Snowflake (Ondo Tokenized Stock),812910,812910.0,2.04
moani,moani,MOANI,812163,7736999.0,1993.43
jpeg-d,jpeg,JPEG'd (OLD),811816,811816.0,12.47
qualcomm-ondo-tokenized-stock,qcomon,Qualcomm (Ondo Tokenized Stock),811690,811690.0,2.04
xmon,xmon,XMON,810880,3212400.0,1223.71
rainbow-bridged-wbtc-aurora,wbtc,Rainbow Bridged WBTC (Aurora),810502,810502.0,3273.72
konan-of-kaspa,konan,Konan of Kaspa,810340,810340.0,55872.0
she-rises,aka,She Rises,809238,809238.0,65592.0
reflect-base,rfl,Reflect,808813,1450376.0,65651.0
meow,meow,MEOW,808760,808760.0,1274.91
sage,sage,Sage by Virtuals,808356,808356.0,117.76
bondly,bondly,Forj,808293,808293.0,100841.0
haystack,hay,Haystack,808236,2951922.0,7934.45
broadcom-xstock,avgox,Broadcom xStock,808148,8159053.0,2647.58
mubarakah,mubarakah,Mubarakah,808089,808089.0,23589.0
kite,kite,Kite,808033,815825.0,4819.66
qstay,qstay,Qstay,806917,806917.0,45779.0
defi-kingdoms-crystal,crystal,DeFi Kingdoms Crystal,806658,1238603.0,7735.62
veronica,veronica,VERONICA by Virtuals,806285,806285.0,485.06
forward,forward,Forward,805596,806508.0,200.74
apm-coin,apm,apM Coin,805484,4034375.0,35330.0
reddio,rdo,Reddio,803650,4229738.0,99609.0
omni,omni,Omni,803582,803582.0,2.33
ribbit-2,rbt,RIBBIT,803048,803048.0,9875.53
sturdy,strdy,Sturdy,802861,3934810.0,280.66
vidya,vidya,Vidya,800929,935704.0,48744.0
bomet,bomet,BOMET,799859,799859.0,59960.0
bullieverse,bull,Bullieverse,796217,878738.0,62835.0
dinero-2,dinero,Dinero,795406,1186490.0,1069.4
alongside-crypto-market-index,amkt,Alongside Crypto Market Index,794635,794635.0,337.76
sui-agents,suiai,SUI Agents,794573,794573.0,21369.0
xswap-treasure,xtt,XSwap Treasure,793611,940426.0,575.19
bankless-bed-index,bed,Bankless BED Index,792695,792695.0,1424.5
retsba,retsba,RETSBA,792226,822908.0,10830.24
kween,kween,KWEEN,791436,791436.0,3367.3
waka-flocka,flocka,Waka Flocka,790455,790455.0,3645.95
wombat-exchange,wom,Wombat Exchange,789450,2704963.0,2522.32
cosanta,cosa,Cosanta,789153,789153.0,84627.0
liquidy,lqdy,Liquidy,788410,12122955.0,5837.64
ikun,ikun,IKUN,788286,788286.0,142430.0
witnet,wit,Witnet,788148,1478226.0,16.43
avc,avc,AVC,788042,2244027.0,153134.0
metacademax,metacademax,MetacadeMax,787528,787528.0,23200.0
just-a-shitcoin,shitcoin,just a shitcoin,787308,787308.0,50045.0
bridged-tether-ton-bridge,jusdt,Bridged Tether (TON Bridge),786288,786288.0,4141.88
bear-champ,bchamp,Bear Champ,786142,786142.0,1021.1
uptop,uptop,UpTop,785250,3739286.0,74023.0
sin-city,sin,Sinverse,785160,939242.0,148612.0
goracle-network,gora,Gora,784332,2064031.0,1077.79
libre,libre,Libre,784100,784100.0,15216.8
bitdoctorai,aidd,BitDoctorAI,783824,3067867.0,7296.53
lattice-token,ltx,Lattice,783626,2442324.0,61317.0
carnomaly,carr,Carnomaly,782819,782819.0,51734.0
foundry,fdry,Foundry,782553,782553.0,8478.09
widi,widi,WIDI,782068,782068.0,3798.2
vies-token,vies,Vies Token,781770,781770.0,2413.11
scamcoin,scam,Scamcoin,781750,781750.0,17882.44
urolithin-a,$uro,Urolithin A,781054,781054.0,663112.0
feathercoin,ftc,Feathercoin,780866,781280.0,1.29
fame-mma,fame,Fame MMA,780524,780524.0,0.01200273
blockchain-certified-data-token,bcdt,EvidenZ,780352,814505.0,35.8
pudgystrategy-2,pdgystr,PudgyStrategy,779705,779705.0,35457.0
decimated,dio,Decimated,779008,1433952.0,176374.0
fish-n-chips,chippy,Fish N Chips,778927,778927.0,5856.18
lumerin,lmr,Lumerin,778142,1230181.0,2051.13
in-the-meme-time,itmt,In The MEME Time,777506,777506.0,2106.64
mercadolibre-ondo-tokenized-stock,melion,MercadoLibre (Ondo Tokenized Stock),776931,776931.0,30.78
pika-to-piko,pika,PIKA to PIKO ピカとピコ,775021,775021.0,623.15
hydra-3,hydra,HYDRA,773583,773583.0,1064.46
edu-chain-bridged-usdt-edu-chain,usdt,EDU Chain Bridged USDT (EDU Chain),772496,772496.0,902.64
meridian-2,mrdn,Meridian,770650,46520229.0,72856.0
tranche-finance,slice,Tranche Finance,770442,884583.0,18328.81
mezo-bridged-usdc-mezo,musdc,Mezo Bridged USDC (Mezo),770144,770144.0,4539.27
black-dragon,blackdragon,Black Dragon,769959,769959.0,20439.0
blockchain-bets,bcb,Blockchain Bets,769568,769568.0,988.19
aria,aria,Aria,768503,854082.0,15318.2
apollo-global-management-ondo-tokenized-stock,apoon,Apollo Global Management (Ondo Tokenized Stock),767851,767851.0,25.34
aimonica-brands,aimonica,Aimonica Brands,766485,766485.0,167472.0
better-therapy,sn102,BetterTherapy,765396,765396.0,166884.0
concentrator,ctr,Concentrator,765192,3493081.0,14.68
nft-maker,$nmkr,NMKR,765031,4055242.0,37600.0
wall-street-memes,wsm,Wall Street Memes,764860,812802.0,2919.33
project-merlin,mrln,Project Merlin,764741,9867628.0,3053978.0
dog-wif-nuchucks,ninja,Dog Wif Nunchucks,764635,764635.0,7853.05
algorix-alor,alor,Algorix (ALOR),763693,182751856.0,1677.29
game7,g7,Game7,762581,3373126.0,47220.0
elderglade,elde,Elderglade,762559,2060584.0,1786801.0
qmall,qmall,Qmall,762544,1079181.0,283.73
immortal-token,imt,Immortal Token,762314,3536714.0,73239.0
btc-bull-token,btcbull,BTC Bull Token,759577,759577.0,4.57
lambo-4,lambo,LAMBO,757261,757261.0,11267.18
dragon-coin-2,$dgn,Dragon Coin,756682,756682.0,66.35
vnx,vnx,VNX,756403,15194145.0,642.43
per-project,per,PER Project,755007,755007.0,93.63
artem,artem,Artem,754756,1890647.0,31749.0
hypurrstrategy,hypstr,HypurrStrategy,754755,754755.0,31894.0
dor,dor,Dor,754374,1025984.0,237311.0
doom,doom,DOOM,754150,754150.0,2.11
kromatika,krom,Kromatika,753847,915953.0,70.24
